#Bunch of data that Diarmuid saved from his command line when he deleted half of the bike data. Represents the last 4000 rows of the 400,000 that were deleted

|
| 1523368603000 |     22 | OPEN   |          20 |                     8 | 12              |
| 1523368612000 |      5 | OPEN   |          40 |                    29 | 11              |
| 1523368617000 |     72 | OPEN   |          31 |                    20 | 11              |
| 1523368626000 |     78 | OPEN   |          40 |                    27 | 13              |
| 1523368645000 |     31 | OPEN   |          20 |                     9 | 11              |
| 1523368649000 |     96 | OPEN   |          30 |                    30 | 0               |
| 1523368654000 |     14 | OPEN   |          30 |                    26 | 4               |
| 1523368660000 |     60 | OPEN   |          30 |                    12 | 18              |
| 1523368666000 |     94 | OPEN   |          40 |                    33 | 7               |
| 1523368668000 |     85 | OPEN   |          35 |                    35 | 0               |
| 1523368670000 |     83 | OPEN   |          40 |                    38 | 2               |
| 1523368670000 |     93 | OPEN   |          40 |                    24 | 16              |
| 1523368676000 |     18 | OPEN   |          30 |                    26 | 4               |
| 1523368679000 |     95 | OPEN   |          40 |                    40 | 0               |
| 1523368686000 |     64 | OPEN   |          40 |                    37 | 3               |
| 1523368689000 |     38 | OPEN   |          40 |                    27 | 13              |
| 1523368689000 |     57 | OPEN   |          23 |                     2 | 21              |
| 1523368696000 |     28 | OPEN   |          30 |                    10 | 20              |
| 1523368702000 |     59 | OPEN   |          20 |                    15 | 5               |
| 1523368707000 |     10 | OPEN   |          16 |                     4 | 12              |
| 1523368708000 |     51 | OPEN   |          40 |                    30 | 10              |
| 1523368708000 |     68 | OPEN   |          40 |                    24 | 16              |
| 1523368712000 |      8 | OPEN   |          30 |                    10 | 20              |
| 1523368712000 |     16 | OPEN   |          20 |                    12 | 8               |
| 1523368718000 |     32 | OPEN   |          30 |                    24 | 5               |
| 1523368729000 |     61 | OPEN   |          25 |                     3 | 21              |
| 1523368730000 |     28 | OPEN   |          30 |                    11 | 19              |
| 1523368731000 |     95 | OPEN   |          40 |                    39 | 1               |
| 1523368733000 |     67 | OPEN   |          40 |                    34 | 6               |
| 1523368736000 |     59 | OPEN   |          20 |                    16 | 4               |
| 1523368738000 |     34 | OPEN   |          30 |                    11 | 19              |
| 1523368741000 |     74 | OPEN   |          30 |                    18 | 12              |
| 1523368748000 |     98 | OPEN   |          30 |                     3 | 21              |
| 1523368752000 |     41 | OPEN   |          20 |                     4 | 16              |
| 1523368756000 |     13 | OPEN   |          30 |                     1 | 29              |
| 1523368756000 |    105 | OPEN   |          36 |                    33 | 3               |
| 1523368769000 |     26 | OPEN   |          20 |                     2 | 18              |
| 1523368772000 |    100 | OPEN   |          25 |                    19 | 6               |
| 1523368779000 |    102 | OPEN   |          40 |                    17 | 23              |
| 1523368793000 |      7 | OPEN   |          29 |                    29 | 0               |
| 1523368803000 |     52 | OPEN   |          32 |                    28 | 4               |
| 1523368815000 |     99 | OPEN   |          30 |                     1 | 29              |
| 1523368818000 |     44 | OPEN   |          30 |                    17 | 13              |
| 1523368821000 |      2 | OPEN   |          20 |                     4 | 16              |
| 1523368831000 |     11 | OPEN   |          30 |                    11 | 19              |
| 1523368831000 |     62 | OPEN   |          40 |                    22 | 18              |
| 1523368835000 |     27 | OPEN   |          20 |                     6 | 14              |
| 1523368835000 |     73 | OPEN   |          30 |                    25 | 5               |
| 1523368840000 |     16 | OPEN   |          20 |                    12 | 8               |
| 1523368840000 |     76 | OPEN   |          38 |                    22 | 16              |
| 1523368845000 |     88 | OPEN   |          30 |                    30 | 0               |
| 1523368847000 |     43 | OPEN   |          30 |                    30 | 0               |
| 1523368855000 |     15 | OPEN   |          16 |                     5 | 10              |
| 1523368859000 |      4 | OPEN   |          20 |                    16 | 4               |
| 1523368861000 |     77 | OPEN   |          29 |                    17 | 9               |
| 1523368867000 |      9 | OPEN   |          24 |                     9 | 15              |
| 1523368871000 |     84 | OPEN   |          30 |                    29 | 1               |
| 1523368871000 |     97 | OPEN   |          40 |                    39 | 1               |
| 1523368874000 |     63 | OPEN   |          35 |                    10 | 25              |
| 1523368883000 |     17 | OPEN   |          20 |                    15 | 5               |
| 1523368894000 |     45 | OPEN   |          30 |                    22 | 8               |
| 1523368894000 |     79 | OPEN   |          27 |                    14 | 13              |
| 1523368901000 |    101 | OPEN   |          30 |                    26 | 4               |
| 1523368908000 |     92 | OPEN   |          40 |                    36 | 4               |
| 1523368910000 |     54 | OPEN   |          33 |                    23 | 10              |
| 1523368917000 |     71 | OPEN   |          40 |                    32 | 8               |
| 1523368919000 |     78 | OPEN   |          40 |                    26 | 14              |
| 1523368921000 |     32 | OPEN   |          30 |                    23 | 6               |
| 1523368922000 |     23 | OPEN   |          30 |                    25 | 5               |
| 1523368923000 |     87 | OPEN   |          38 |                    38 | 0               |
| 1523368927000 |    103 | OPEN   |          40 |                    31 | 9               |
| 1523368930000 |      5 | OPEN   |          40 |                    29 | 11              |
| 1523368936000 |      1 | OPEN   |          31 |                    30 | 1               |
| 1523368939000 |     81 | OPEN   |          40 |                    12 | 28              |
| 1523368940000 |     46 | OPEN   |          35 |                    26 | 9               |
| 1523368941000 |     19 | OPEN   |          30 |                     2 | 28              |
| 1523368941000 |     42 | OPEN   |          30 |                    30 | 0               |
| 1523368949000 |     25 | OPEN   |          30 |                     3 | 27              |
| 1523368954000 |     22 | OPEN   |          20 |                     7 | 13              |
| 1523368954000 |     24 | OPEN   |          20 |                     4 | 15              |
| 1523368956000 |     89 | OPEN   |          40 |                    19 | 21              |
| 1523368966000 |     31 | OPEN   |          20 |                     9 | 11              |
| 1523368973000 |     14 | OPEN   |          30 |                    27 | 3               |
| 1523368980000 |     55 | OPEN   |          36 |                    14 | 22              |
| 1523368982000 |     12 | OPEN   |          20 |                    17 | 3               |
| 1523368984000 |     33 | OPEN   |          23 |                    11 | 12              |
| 1523368987000 |     29 | OPEN   |          29 |                     3 | 26              |
| 1523368991000 |     39 | OPEN   |          20 |                    10 | 10              |
| 1523368996000 |     69 | OPEN   |          40 |                    11 | 29              |
| 1523368998000 |     10 | OPEN   |          16 |                     5 | 11              |
| 1523369000000 |      8 | OPEN   |          30 |                    10 | 20              |
| 1523369008000 |     40 | OPEN   |          21 |                    10 | 11              |
| 1523369012000 |     68 | OPEN   |          40 |                    25 | 15              |
| 1523369015000 |     49 | OPEN   |          40 |                    17 | 23              |
| 1523369026000 |     69 | OPEN   |          40 |                    11 | 29              |
| 1523369033000 |     37 | OPEN   |          30 |                    11 | 19              |
| 1523369033000 |     39 | OPEN   |          20 |                    10 | 10              |
| 1523369036000 |     88 | OPEN   |          30 |                    29 | 1               |
| 1523369038000 |     49 | OPEN   |          40 |                    17 | 23              |
| 1523369050000 |     75 | OPEN   |          40 |                    39 | 1               |
| 1523369077000 |      6 | OPEN   |          20 |                    19 | 1               |
| 1523369090000 |     90 | CLOSED |          40 |                     0 | 0               |
| 1523369098000 |     19 | OPEN   |          30 |                     3 | 27              |
| 1523369100000 |     12 | OPEN   |          20 |                    16 | 4               |
| 1523369104000 |     35 | OPEN   |          30 |                    29 | 1               |
| 1523369106000 |     36 | OPEN   |          40 |                     1 | 39              |
| 1523369109000 |     86 | OPEN   |          38 |                    35 | 3               |
| 1523369117000 |     84 | OPEN   |          30 |                    28 | 2               |
| 1523369118000 |     95 | OPEN   |          40 |                    40 | 0               |
| 1523369119000 |     65 | OPEN   |          40 |                    17 | 23              |
| 1523369121000 |    104 | OPEN   |          40 |                    28 | 12              |
| 1523369128000 |     80 | OPEN   |          40 |                    22 | 18              |
| 1523369139000 |     31 | OPEN   |          20 |                     9 | 11              |
| 1523369139000 |     66 | OPEN   |          40 |                    17 | 23              |
| 1523369142000 |     53 | OPEN   |          40 |                     5 | 35              |
| 1523369143000 |      3 | OPEN   |          20 |                    16 | 3               |
| 1523369145000 |     82 | OPEN   |          22 |                    22 | 0               |
| 1523369146000 |     56 | OPEN   |          40 |                     9 | 31              |
| 1523369159000 |     48 | OPEN   |          40 |                    14 | 26              |
| 1523369172000 |     99 | OPEN   |          30 |                     1 | 29              |
| 1523369177000 |     30 | OPEN   |          20 |                     4 | 16              |
| 1523369181000 |     50 | OPEN   |          40 |                    38 | 2               |
| 1523369211000 |     21 | OPEN   |          30 |                    15 | 15              |
| 1523369225000 |     91 | OPEN   |          30 |                    14 | 16              |
| 1523369226000 |     72 | OPEN   |          31 |                    20 | 11              |
| 1523369228000 |      9 | OPEN   |          24 |                    10 | 14              |
| 1523369228000 |     25 | OPEN   |          30 |                     4 | 26              |
| 1523369229000 |     60 | OPEN   |          30 |                    13 | 17              |
| 1523369231000 |     92 | OPEN   |          40 |                    35 | 5               |
| 1523369246000 |     42 | OPEN   |          30 |                    29 | 1               |
| 1523369247000 |     22 | OPEN   |          20 |                     7 | 13              |
| 1523369256000 |     70 | OPEN   |          40 |                     7 | 33              |
| 1523369258000 |     96 | OPEN   |          30 |                    30 | 0               |
| 1523369265000 |     24 | OPEN   |          20 |                     8 | 12              |
| 1523369272000 |     68 | OPEN   |          40 |                    25 | 15              |
| 1523369276000 |     94 | OPEN   |          40 |                    33 | 7               |
| 1523369278000 |     85 | OPEN   |          35 |                    35 | 0               |
| 1523369279000 |     83 | OPEN   |          40 |                    38 | 2               |
| 1523369280000 |     93 | OPEN   |          40 |                    24 | 16              |
| 1523369285000 |     18 | OPEN   |          30 |                    27 | 3               |
| 1523369294000 |     64 | OPEN   |          40 |                    37 | 3               |
| 1523369300000 |     57 | OPEN   |          23 |                     2 | 21              |
| 1523369317000 |     38 | OPEN   |          40 |                    27 | 13              |
| 1523369317000 |     51 | OPEN   |          40 |                    30 | 10              |
| 1523369319000 |    100 | OPEN   |          25 |                    18 | 7               |
| 1523369323000 |     40 | OPEN   |          21 |                     9 | 12              |
| 1523369337000 |     14 | OPEN   |          30 |                    28 | 2               |
| 1523369337000 |     58 | OPEN   |          40 |                     9 | 31              |
| 1523369337000 |     61 | OPEN   |          25 |                     3 | 21              |
| 1523369339000 |     28 | OPEN   |          30 |                    12 | 18              |
| 1523369342000 |     73 | OPEN   |          30 |                    26 | 4               |
| 1523369343000 |     67 | OPEN   |          40 |                    34 | 6               |
| 1523369345000 |     59 | OPEN   |          20 |                    17 | 3               |
| 1523369347000 |     34 | OPEN   |          30 |                    11 | 19              |
| 1523369352000 |     74 | OPEN   |          30 |                    18 | 12              |
| 1523369359000 |     98 | OPEN   |          30 |                     3 | 21              |
| 1523369362000 |     41 | OPEN   |          20 |                     4 | 16              |
| 1523369365000 |    105 | OPEN   |          36 |                    33 | 3               |
| 1523369366000 |     13 | OPEN   |          30 |                     1 | 29              |
| 1523369367000 |     78 | OPEN   |          40 |                    26 | 14              |
| 1523369371000 |     87 | OPEN   |          38 |                    37 | 1               |
| 1523369372000 |     71 | OPEN   |          40 |                    34 | 6               |
| 1523369375000 |     47 | OPEN   |          40 |                     6 | 32              |
| 1523369378000 |     26 | OPEN   |          20 |                     2 | 18              |
| 1523369378000 |     29 | OPEN   |          29 |                     2 | 27              |
| 1523369388000 |    102 | OPEN   |          40 |                    17 | 23              |
| 1523369390000 |     34 | OPEN   |          30 |                    10 | 20              |
| 1523369391000 |     70 | OPEN   |          40 |                     6 | 34              |
| 1523369402000 |      7 | OPEN   |          29 |                    29 | 0               |
| 1523369413000 |     52 | OPEN   |          32 |                    28 | 4               |
| 1523369417000 |     22 | OPEN   |          20 |                     7 | 13              |
| 1523369425000 |     47 | OPEN   |          40 |                     6 | 32              |
| 1523369431000 |      2 | OPEN   |          20 |                     4 | 16              |
| 1523369441000 |     11 | OPEN   |          30 |                    11 | 19              |
| 1523369441000 |     62 | OPEN   |          40 |                    22 | 18              |
| 1523369449000 |     76 | OPEN   |          38 |                    22 | 16              |
| 1523369452000 |     16 | OPEN   |          20 |                    18 | 2               |
| 1523369464000 |     80 | OPEN   |          40 |                    21 | 19              |
| 1523369465000 |     15 | OPEN   |          16 |                     5 | 10              |
| 1523369468000 |      4 | OPEN   |          20 |                    16 | 4               |
| 1523369471000 |     77 | OPEN   |          29 |                    17 | 9               |
| 1523369477000 |     18 | OPEN   |          30 |                    26 | 4               |
| 1523369481000 |     97 | OPEN   |          40 |                    39 | 1               |
| 1523369485000 |     63 | OPEN   |          35 |                    10 | 25              |
| 1523369492000 |     17 | OPEN   |          20 |                    15 | 5               |
| 1523369503000 |     79 | OPEN   |          27 |                    14 | 13              |
| 1523369505000 |     45 | OPEN   |          30 |                    22 | 8               |
| 1523369506000 |     43 | OPEN   |          30 |                    29 | 1               |
| 1523369515000 |     44 | OPEN   |          30 |                    16 | 14              |
| 1523369518000 |     58 | OPEN   |          40 |                     8 | 32              |
| 1523369519000 |     54 | OPEN   |          33 |                    23 | 10              |
| 1523369520000 |     72 | OPEN   |          31 |                    19 | 12              |
| 1523369531000 |     48 | OPEN   |          40 |                    14 | 26              |
| 1523369533000 |     23 | OPEN   |          30 |                    25 | 5               |
| 1523369549000 |     46 | OPEN   |          35 |                    26 | 9               |
| 1523369549000 |     81 | OPEN   |          40 |                    12 | 28              |
| 1523369552000 |     89 | OPEN   |          40 |                    19 | 21              |
| 1523369558000 |    103 | OPEN   |          40 |                    30 | 10              |
| 1523369562000 |     25 | OPEN   |          30 |                     4 | 26              |
| 1523369573000 |     19 | OPEN   |          30 |                     3 | 27              |
| 1523369578000 |    101 | OPEN   |          30 |                    26 | 4               |
| 1523369584000 |     38 | OPEN   |          40 |                    26 | 14              |
| 1523369586000 |     71 | OPEN   |          40 |                    36 | 4               |
| 1523369589000 |     55 | OPEN   |          36 |                    14 | 22              |
| 1523369592000 |     12 | OPEN   |          20 |                    15 | 5               |
| 1523369598000 |    100 | OPEN   |          25 |                    17 | 8               |
| 1523369603000 |      5 | OPEN   |          40 |                    28 | 12              |
| 1523369607000 |     10 | OPEN   |          16 |                     6 | 10              |
| 1523369609000 |      8 | OPEN   |          30 |                    10 | 20              |
| 1523369609000 |     69 | OPEN   |          40 |                    12 | 28              |
| 1523369621000 |     32 | OPEN   |          30 |                    23 | 6               |
| 1523369623000 |     59 | OPEN   |          20 |                    17 | 3               |
| 1523369627000 |     27 | OPEN   |          20 |                     6 | 14              |
| 1523369633000 |      1 | OPEN   |          31 |                    31 | 0               |
| 1523369635000 |     31 | OPEN   |          20 |                     9 | 11              |
| 1523369642000 |     37 | OPEN   |          30 |                    11 | 19              |
| 1523369642000 |     39 | OPEN   |          20 |                    11 | 9               |
| 1523369643000 |     33 | OPEN   |          23 |                    10 | 13              |
| 1523369646000 |     88 | OPEN   |          30 |                    29 | 1               |
| 1523369657000 |     49 | OPEN   |          40 |                    18 | 22              |
| 1523369659000 |     68 | OPEN   |          40 |                    24 | 16              |
| 1523369660000 |     75 | OPEN   |          40 |                    39 | 1               |
| 1523369668000 |     14 | OPEN   |          30 |                    28 | 2               |
| 1523369672000 |     64 | OPEN   |          40 |                    37 | 3               |
| 1523369685000 |      6 | OPEN   |          20 |                    19 | 1               |
| 1523369688000 |     39 | OPEN   |          20 |                    10 | 10              |
| 1523369695000 |     64 | OPEN   |          40 |                    37 | 3               |
| 1523369700000 |     90 | CLOSED |          40 |                     0 | 0               |
| 1523369701000 |     40 | OPEN   |          21 |                    10 | 11              |
| 1523369713000 |     35 | OPEN   |          30 |                    29 | 1               |
| 1523369716000 |     36 | OPEN   |          40 |                     1 | 39              |
| 1523369723000 |     86 | OPEN   |          38 |                    35 | 3               |
| 1523369728000 |     84 | OPEN   |          30 |                    28 | 2               |
| 1523369728000 |     95 | OPEN   |          40 |                    40 | 0               |
| 1523369729000 |    104 | OPEN   |          40 |                    28 | 12              |
| 1523369730000 |     65 | OPEN   |          40 |                    17 | 23              |
| 1523369732000 |     70 | OPEN   |          40 |                     6 | 34              |
| 1523369738000 |     66 | OPEN   |          40 |                    17 | 23              |
| 1523369753000 |     53 | OPEN   |          40 |                     5 | 35              |
| 1523369753000 |     82 | OPEN   |          22 |                    22 | 0               |
| 1523369757000 |     27 | OPEN   |          20 |                     5 | 15              |
| 1523369764000 |     75 | OPEN   |          40 |                    38 | 2               |
| 1523369775000 |     23 | OPEN   |          30 |                    24 | 6               |
| 1523369786000 |     30 | OPEN   |          20 |                     4 | 16              |
| 1523369790000 |     50 | OPEN   |          40 |                    38 | 2               |
| 1523369799000 |     73 | OPEN   |          30 |                    27 | 3               |
| 1523369816000 |     26 | OPEN   |          20 |                     4 | 16              |
| 1523369835000 |     91 | OPEN   |          30 |                    14 | 16              |
| 1523369837000 |      9 | OPEN   |          24 |                    11 | 13              |
| 1523369839000 |     60 | OPEN   |          30 |                    14 | 16              |
| 1523369840000 |     92 | OPEN   |          40 |                    35 | 5               |
| 1523369852000 |    101 | OPEN   |          30 |                    26 | 4               |
| 1523369855000 |     42 | OPEN   |          30 |                    29 | 1               |
| 1523369867000 |     96 | OPEN   |          30 |                    30 | 0               |
| 1523369875000 |     24 | OPEN   |          20 |                     8 | 12              |
| 1523369886000 |     94 | OPEN   |          40 |                    33 | 7               |
| 1523369887000 |     85 | OPEN   |          35 |                    35 | 0               |
| 1523369888000 |     19 | OPEN   |          30 |                     2 | 28              |
| 1523369889000 |     83 | OPEN   |          40 |                    38 | 2               |
| 1523369889000 |     93 | OPEN   |          40 |                    24 | 16              |
| 1523369890000 |     56 | OPEN   |          40 |                    10 | 30              |
| 1523369901000 |      3 | OPEN   |          20 |                    16 | 3               |
| 1523369901000 |     51 | OPEN   |          40 |                    29 | 11              |
| 1523369908000 |     57 | OPEN   |          23 |                     2 | 21              |
| 1523369922000 |     38 | OPEN   |          40 |                    27 | 13              |
| 1523369926000 |     34 | OPEN   |          30 |                     7 | 23              |
| 1523369936000 |      8 | OPEN   |          30 |                     9 | 21              |
| 1523369948000 |     28 | OPEN   |          30 |                    12 | 18              |
| 1523369954000 |     88 | OPEN   |          30 |                    28 | 2               |
| 1523369959000 |     67 | OPEN   |          40 |                    35 | 5               |
| 1523369962000 |     74 | OPEN   |          30 |                    18 | 12              |
| 1523369966000 |     21 | OPEN   |          30 |                    15 | 15              |
| 1523369966000 |     68 | OPEN   |          40 |                     8 | 32              |
| 1523369966000 |     99 | OPEN   |          30 |                     2 | 28              |
| 1523369970000 |     98 | OPEN   |          30 |                     3 | 21              |
| 1523369972000 |     41 | OPEN   |          20 |                     4 | 16              |
| 1523369972000 |     48 | OPEN   |          40 |                    17 | 23              |
| 1523369975000 |     13 | OPEN   |          30 |                     1 | 29              |
| 1523369975000 |    105 | OPEN   |          36 |                    33 | 3               |
| 1523369977000 |     33 | OPEN   |          23 |                    10 | 13              |
| 1523369977000 |     69 | OPEN   |          40 |                    13 | 27              |
| 1523369977000 |     78 | OPEN   |          40 |                    26 | 14              |
| 1523369978000 |     31 | OPEN   |          20 |                     9 | 11              |
| 1523369978000 |     61 | OPEN   |          25 |                     3 | 21              |
| 1523369981000 |     87 | OPEN   |          38 |                    37 | 1               |
| 1523369983000 |     33 | OPEN   |          23 |                     8 | 15              |
| 1523369994000 |     21 | OPEN   |          30 |                    16 | 14              |
| 1523369995000 |     67 | OPEN   |          40 |                    35 | 5               |
| 1523369997000 |    102 | OPEN   |          40 |                    17 | 23              |
| 1523369999000 |     31 | OPEN   |          20 |                     9 | 11              |
| 1523370009000 |     69 | OPEN   |          40 |                    13 | 27              |
| 1523370011000 |      7 | OPEN   |          29 |                    29 | 0               |
| 1523370017000 |     68 | OPEN   |          40 |                     7 | 33              |
| 1523370027000 |     22 | OPEN   |          20 |                     7 | 13              |
| 1523370029000 |     66 | OPEN   |          40 |                    19 | 21              |
| 1523370034000 |     47 | OPEN   |          40 |                     8 | 32              |
| 1523370040000 |      2 | OPEN   |          20 |                     4 | 16              |
| 1523370047000 |      5 | OPEN   |          40 |                    29 | 11              |
| 1523370050000 |     11 | OPEN   |          30 |                    11 | 19              |
| 1523370050000 |     62 | OPEN   |          40 |                    22 | 18              |
| 1523370052000 |     17 | OPEN   |          20 |                    15 | 5               |
| 1523370058000 |     76 | OPEN   |          38 |                    22 | 16              |
| 1523370064000 |     16 | OPEN   |          20 |                    18 | 2               |
| 1523370073000 |     80 | OPEN   |          40 |                    21 | 19              |
| 1523370077000 |      4 | OPEN   |          20 |                    16 | 4               |
| 1523370081000 |     77 | OPEN   |          29 |                    17 | 9               |
| 1523370088000 |     18 | OPEN   |          30 |                    27 | 3               |
| 1523370091000 |     97 | OPEN   |          40 |                    39 | 1               |
| 1523370107000 |     82 | OPEN   |          22 |                    21 | 1               |
| 1523370114000 |     79 | OPEN   |          27 |                    14 | 13              |
| 1523370116000 |     45 | OPEN   |          30 |                    22 | 8               |
| 1523370125000 |     44 | OPEN   |          30 |                    16 | 14              |
| 1523370126000 |      3 | OPEN   |          20 |                    17 | 2               |
| 1523370128000 |     54 | OPEN   |          33 |                    23 | 10              |
| 1523370130000 |     72 | OPEN   |          31 |                    19 | 12              |
| 1523370136000 |     75 | OPEN   |          40 |                    38 | 2               |
| 1523370139000 |     48 | OPEN   |          40 |                    17 | 23              |
| 1523370142000 |      6 | OPEN   |          20 |                    20 | 0               |
| 1523370147000 |     63 | OPEN   |          35 |                    10 | 25              |
| 1523370148000 |     56 | OPEN   |          40 |                    10 | 30              |
| 1523370158000 |     46 | OPEN   |          35 |                    26 | 9               |
| 1523370158000 |     81 | OPEN   |          40 |                    12 | 28              |
| 1523370165000 |     89 | OPEN   |          40 |                    20 | 20              |
| 1523370166000 |     52 | OPEN   |          32 |                    28 | 4               |
| 1523370168000 |    103 | OPEN   |          40 |                    30 | 10              |
| 1523370171000 |     25 | OPEN   |          30 |                     5 | 25              |
| 1523370178000 |     61 | OPEN   |          25 |                     3 | 22              |
| 1523370182000 |     98 | OPEN   |          30 |                     3 | 21              |
| 1523370187000 |     40 | OPEN   |          21 |                    10 | 11              |
| 1523370191000 |     19 | OPEN   |          30 |                     2 | 28              |
| 1523370195000 |     71 | OPEN   |          40 |                    36 | 4               |
| 1523370196000 |     55 | OPEN   |          36 |                    14 | 22              |
| 1523370198000 |     15 | OPEN   |          16 |                     4 | 11              |
| 1523370207000 |     41 | OPEN   |          20 |                     4 | 16              |
| 1523370207000 |    100 | OPEN   |          25 |                    17 | 8               |
| 1523370232000 |     32 | OPEN   |          30 |                    24 | 5               |
| 1523370233000 |     59 | OPEN   |          20 |                    18 | 2               |
| 1523370237000 |     29 | OPEN   |          29 |                     2 | 27              |
| 1523370240000 |     12 | OPEN   |          20 |                    14 | 6               |
| 1523370240000 |     58 | OPEN   |          40 |                     7 | 33              |
| 1523370242000 |      1 | OPEN   |          31 |                    31 | 0               |
| 1523370242000 |     43 | OPEN   |          30 |                    30 | 0               |
| 1523370251000 |     37 | OPEN   |          30 |                    11 | 19              |
| 1523370252000 |     49 | OPEN   |          40 |                    19 | 21              |
| 1523370261000 |     73 | OPEN   |          30 |                    29 | 1               |
| 1523370265000 |     42 | OPEN   |          30 |                    27 | 3               |
| 1523370268000 |     36 | OPEN   |          40 |                     1 | 39              |
| 1523370269000 |     23 | OPEN   |          30 |                    24 | 6               |
| 1523370274000 |     10 | OPEN   |          16 |                     6 | 10              |
| 1523370276000 |     14 | OPEN   |          30 |                    28 | 2               |
| 1523370285000 |     73 | OPEN   |          30 |                    30 | 0               |
| 1523370295000 |     42 | OPEN   |          30 |                    27 | 3               |
| 1523370297000 |     39 | OPEN   |          20 |                    10 | 10              |
| 1523370301000 |      5 | OPEN   |          40 |                    28 | 12              |
| 1523370304000 |     64 | OPEN   |          40 |                    37 | 3               |
| 1523370312000 |     90 | CLOSED |          40 |                     0 | 0               |
| 1523370317000 |     10 | OPEN   |          16 |                     6 | 10              |
| 1523370322000 |     35 | OPEN   |          30 |                    29 | 1               |
| 1523370324000 |     38 | OPEN   |          40 |                    26 | 14              |
| 1523370326000 |     87 | OPEN   |          38 |                    37 | 1               |
| 1523370332000 |     86 | OPEN   |          38 |                    35 | 3               |
| 1523370337000 |     36 | OPEN   |          40 |                     1 | 39              |
| 1523370337000 |     95 | OPEN   |          40 |                    40 | 0               |
| 1523370339000 |     84 | OPEN   |          30 |                    28 | 2               |
| 1523370339000 |    104 | OPEN   |          40 |                    28 | 12              |
| 1523370341000 |     65 | OPEN   |          40 |                    17 | 23              |
| 1523370346000 |     41 | OPEN   |          20 |                     5 | 15              |
| 1523370355000 |     78 | OPEN   |          40 |                    25 | 15              |
| 1523370364000 |     53 | OPEN   |          40 |                     5 | 35              |
| 1523370365000 |      3 | OPEN   |          20 |                    18 | 1               |
| 1523370366000 |     27 | OPEN   |          20 |                     5 | 15              |
| 1523370377000 |      2 | OPEN   |          20 |                     3 | 17              |
| 1523370386000 |     70 | OPEN   |          40 |                     8 | 32              |
| 1523370393000 |     17 | OPEN   |          20 |                    15 | 5               |
| 1523370394000 |     74 | OPEN   |          30 |                    18 | 12              |
| 1523370395000 |     30 | OPEN   |          20 |                     4 | 16              |
| 1523370397000 |     34 | OPEN   |          30 |                     6 | 24              |
| 1523370406000 |     25 | OPEN   |          30 |                     4 | 26              |
| 1523370412000 |     68 | OPEN   |          40 |                     6 | 34              |
| 1523370415000 |      9 | OPEN   |          24 |                    10 | 14              |
| 1523370418000 |     83 | OPEN   |          40 |                    38 | 2               |
| 1523370421000 |     67 | OPEN   |          40 |                    36 | 4               |
| 1523370424000 |     26 | OPEN   |          20 |                     4 | 16              |
| 1523370428000 |     32 | OPEN   |          30 |                    24 | 5               |
| 1523370435000 |     31 | OPEN   |          20 |                    11 | 9               |
| 1523370448000 |     60 | OPEN   |          30 |                    14 | 16              |
| 1523370453000 |     19 | OPEN   |          30 |                     2 | 28              |
| 1523370462000 |    101 | OPEN   |          30 |                    26 | 4               |
| 1523370463000 |     71 | OPEN   |          40 |                    36 | 4               |
| 1523370476000 |     96 | OPEN   |          30 |                    30 | 0               |
| 1523370484000 |     24 | OPEN   |          20 |                     8 | 12              |
| 1523370487000 |     63 | OPEN   |          35 |                    12 | 23              |
| 1523370488000 |     52 | OPEN   |          32 |                    27 | 5               |
| 1523370495000 |     94 | OPEN   |          40 |                    33 | 7               |
| 1523370497000 |     85 | OPEN   |          35 |                    35 | 0               |
| 1523370498000 |     93 | OPEN   |          40 |                    24 | 16              |
| 1523370509000 |     92 | OPEN   |          40 |                    34 | 6               |
| 1523370510000 |     51 | OPEN   |          40 |                    29 | 11              |
| 1523370511000 |     69 | OPEN   |          40 |                    14 | 26              |
| 1523370521000 |     22 | OPEN   |          20 |                     6 | 14              |
| 1523370523000 |     57 | OPEN   |          23 |                     1 | 22              |
| 1523370531000 |    100 | OPEN   |          25 |                    16 | 9               |
| 1523370535000 |     21 | OPEN   |          30 |                    16 | 14              |
| 1523370540000 |      8 | OPEN   |          30 |                     8 | 22              |
| 1523370541000 |     28 | OPEN   |          30 |                    12 | 18              |
| 1523370546000 |     40 | OPEN   |          21 |                     8 | 13              |
| 1523370550000 |     59 | OPEN   |          20 |                    18 | 2               |
| 1523370555000 |     29 | OPEN   |          29 |                     3 | 26              |
| 1523370557000 |     12 | OPEN   |          20 |                     6 | 14              |
| 1523370557000 |     33 | OPEN   |          23 |                    11 | 12              |
| 1523370557000 |     50 | OPEN   |          40 |                    38 | 2               |
| 1523370558000 |     49 | OPEN   |          40 |                    19 | 21              |
| 1523370564000 |     88 | OPEN   |          30 |                    28 | 2               |
| 1523370566000 |     18 | OPEN   |          30 |                    27 | 3               |
| 1523370569000 |     91 | OPEN   |          30 |                    13 | 17              |
| 1523370577000 |     99 | OPEN   |          30 |                     3 | 27              |
| 1523370584000 |     50 | OPEN   |          40 |                    38 | 2               |
| 1523370585000 |    105 | OPEN   |          36 |                    33 | 3               |
| 1523370589000 |     18 | OPEN   |          30 |                    27 | 3               |
| 1523370591000 |     87 | OPEN   |          38 |                    36 | 2               |
| 1523370594000 |     52 | OPEN   |          32 |                    26 | 6               |
| 1523370602000 |     29 | OPEN   |          29 |                     4 | 25              |
